Author,Comment,Photo,Channel_ID,Timestamp
Isaac Bac,SLEEPY JOE ? HAHAHAHAH,https://yt3.ggpht.com/-yXUer633_kU/AAAAAAAAAAI/AAAAAAAAAAA/pYUPtbClEZY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbqx4f27bQ9RiDyo5M9H0sg,1592920000000000.0
K B,LOL,https://yt3.ggpht.com/-nRHZgwb54eE/AAAAAAAAAAI/AAAAAAAAAAA/FwYKJInrN3w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXvOVU9zRMyCDu0J2CyaFyQ,1592920000000000.0
KK,anyone talking about kool-aid at least tell me you know where that came from,https://yt3.ggpht.com/-9waKlKLX4tE/AAAAAAAAAAI/AAAAAAAAAAA/B43TlQecCnk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCm8o4XZCzfO0jHSLqRjfsuA,1592920000000000.0
PopCornWasA BadDude,Why no sign language lady to interpret the protestors,https://yt3.ggpht.com/-2gOijhu2Ri4/AAAAAAAAAAI/AAAAAAAAAAA/p6ArFsLhm1A/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2lf64ctWebvCp5bPJ7K4Og,1592920000000000.0
Dutch Eve,I'm a democrate too.,https://yt3.ggpht.com/-HWdJjFScRTo/AAAAAAAAAAI/AAAAAAAAAAA/_o3fKUpIkZ4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYrJLyppFhrUUQ4X36XY60Q,1592920000000000.0
kungfu2toe,the cops afre gonna remember ths a-hole,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
David Stone,take names and cancel checks and food stamps,https://yt3.ggpht.com/-VcoDDgn9_vg/AAAAAAAAAAI/AAAAAAAAAAA/BsdysOsmLIA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCllJzw0svvFkkRj1B7Gkl4Q,1592920000000000.0
Malice min,COMPLETELY ORGANIC MOVEMENT,https://yt3.ggpht.com/-r2dhFGoXK-M/AAAAAAAAAAI/AAAAAAAAAAA/tEqNRArC8uE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0uPhOs4LQ3jtXE4S4O2a3w,1592920000000000.0
Jonathan Brown,Jesus Christ is at the door repent before it's too late he is returning God Bless everyone.. in Jesus name Amen,https://yt3.ggpht.com/-U1ynoQkvqT8/AAAAAAAAAAI/AAAAAAAAAAA/8uGN1TWMjbY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCIjNEeU9TenZBk2oOiKnR8g,1592920000000000.0
emetic brain,All 25 people there are making a difference..... JK,https://yt3.ggpht.com/-B7uwQLBaPt0/AAAAAAAAAAI/AAAAAAAAAAA/2m2K5OzILpo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwaG2KIAtTn3iVimdwVXNuQ,1592920000000000.0
FaithwalkerTodd,I hope the president calls in the militia to handle these miscreants,https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592920000000000.0
Jansammie,Obama worst in history and started the division,https://yt3.ggpht.com/-qMmi23WIbk0/AAAAAAAAAAI/AAAAAAAAAAA/jDXmf-euAAY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEdX3Zvv8NwYqiNpIHBXnHw,1592920000000000.0
wim van dam,they are so happy to hear them self talk,https://yt3.ggpht.com/-Dshti5qeOXw/AAAAAAAAAAI/AAAAAAAAAAA/eynEsoyMPzE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMFRwSYJinbV8o91RNxBZRA,1592920000000000.0
kungfu2toe,crack matters,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
Brandon Max,blm is crap,https://yt3.ggpht.com/-o6VneShiHbU/AAAAAAAAAAI/AAAAAAAAAAA/_QiGFuEL9PQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCJyxu3-WNz2WzljCT2XzZnQ,1592920000000000.0
kungfu2toe,lol,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
DNA Electronics,I'm British actually,https://yt3.ggpht.com/-lWnS8aOwsWk/AAAAAAAAAAI/AAAAAAAAAAA/XWMYS0nyMXU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCd0VetiR_xrosY7Xu_jitpQ,1592920000000000.0
Zsavage1,combine BLM and ANTIFA intellect and you have a total IQ of 4...,https://yt3.ggpht.com/-wg4qR6B5YxI/AAAAAAAAAAI/AAAAAAAAAAA/SzQHLWXVJlw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCILvFy72agtBgU8F59gqvdQ,1592920000000000.0
- 13.UpNext -,Yes John the gospel,https://yt3.ggpht.com/-3g9s7zraGPE/AAAAAAAAAAI/AAAAAAAAAAA/E2UAAXmGNfo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwqR9I3f_dMErxr5sQDwdww,1592920000000000.0
kungfu2toe,look @ me!,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
DNA Electronics,"Jan, thats not what the history books will say.",https://yt3.ggpht.com/-lWnS8aOwsWk/AAAAAAAAAAI/AAAAAAAAAAA/XWMYS0nyMXU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCd0VetiR_xrosY7Xu_jitpQ,1592920000000000.0
Reality NotFiction,WLM,https://yt3.ggpht.com/-vBLIJE817Ro/AAAAAAAAAAI/AAAAAAAAAAA/hTcoJ4dV1lE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8gtl2SbVLqBPbwq4tAzSuA,1592920000000000.0
Malice min,all these people are going to be future victims of the patriot act,https://yt3.ggpht.com/-r2dhFGoXK-M/AAAAAAAAAAI/AAAAAAAAAAA/tEqNRArC8uE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0uPhOs4LQ3jtXE4S4O2a3w,1592920000000000.0
Brandon Max,"hell yea, start spraying theses thugs",https://yt3.ggpht.com/-o6VneShiHbU/AAAAAAAAAAI/AAAAAAAAAAA/_QiGFuEL9PQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCJyxu3-WNz2WzljCT2XzZnQ,1592920000000000.0
Supersquid 1776,BLM is a Marxist movement funded by very wealthy white men!!!,https://yt3.ggpht.com/-a80Ixz5bkaA/AAAAAAAAAAI/AAAAAAAAAAA/G7lJ8YXjN4g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_vfyv_NT39NuB_5l2gxBKQ,1592920000000000.0
Dutch Eve,Pray to white Jesus.,https://yt3.ggpht.com/-HWdJjFScRTo/AAAAAAAAAAI/AAAAAAAAAAA/_o3fKUpIkZ4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYrJLyppFhrUUQ4X36XY60Q,1592920000000000.0
- 13.UpNext -,Obama caught bin laden,https://yt3.ggpht.com/-3g9s7zraGPE/AAAAAAAAAAI/AAAAAAAAAAA/E2UAAXmGNfo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwqR9I3f_dMErxr5sQDwdww,1592920000000000.0
Chris L,I hope the cops quit so then it free range on these people. Gonna put a lot of them in the ground.,https://yt3.ggpht.com/--RIrkhsiX18/AAAAAAAAAAI/AAAAAAAAAAA/c3Tptjr8EJA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFFFgt99iq357k89ivW2phg,1592920000000000.0
John Galt,"Black Lives Matter was established on the false debunked narrative of ""Hands up, don't shoot"" that was repeated falsely by the media. See PragerU: Larry Elder video.",https://yt3.ggpht.com/-PH3Foy5ilLo/AAAAAAAAAAI/AAAAAAAAAAA/krEnZlm8OiA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgOjcACdzgQOTbcCjTxCoAw,1592920000000000.0
Junior C,BLM+ ,https://yt3.ggpht.com/-yGcPos5Z96M/AAAAAAAAAAI/AAAAAAAAAAA/W1u8WkN_9O0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAMfr_Xctii07Bhsqt1mmHQ,1592920000000000.0
Claire,these people are people remember that before you start demanding there starvation,https://yt3.ggpht.com/-GMN42jNZUvE/AAAAAAAAAAI/AAAAAAAAAAA/DszhaGkdBxE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCx_6NHrcypz112YdKSGK3pw,1592920000000000.0
philonetic,Destruction of history leaves society absent a guage with which to measure its progress. Ignorant college generation.,https://yt3.ggpht.com/-W45EIo8lxU8/AAAAAAAAAAI/AAAAAAAAAAA/g5xce6ikdpU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-ZIQ6UinBTocxQXlwnw8FA,1592920000000000.0
Eugene Rudman,"break out the CS canisters, lads, make em cry",https://yt3.ggpht.com/-zv8wcAUN3Ks/AAAAAAAAAAI/AAAAAAAAAAA/reEwkPZTjAo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfUZtErVlKWUU6R7a4_b3qQ,1592920000000000.0
Reality NotFiction,correct @Supersquid 1776,https://yt3.ggpht.com/-vBLIJE817Ro/AAAAAAAAAAI/AAAAAAAAAAA/hTcoJ4dV1lE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8gtl2SbVLqBPbwq4tAzSuA,1592920000000000.0
Bak4ty Ely,jim crow joe lol dems the party of racists,https://yt3.ggpht.com/-Fpx0G1Mk1yQ/AAAAAAAAAAI/AAAAAAAAAAA/tl0OcnQ7IOg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6U1coai5fheFjQm0sOAJdA,1592920000000000.0
kungfu2toe,red headed step kids matter,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
Zsavage1,"NO OBAMA DIDN""T CATCH BIN the US marines did",https://yt3.ggpht.com/-wg4qR6B5YxI/AAAAAAAAAAI/AAAAAAAAAAA/SzQHLWXVJlw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCILvFy72agtBgU8F59gqvdQ,1592920000000000.0
Noname1 Nonamer,SPANISH COPS BACK DOWN‼️,https://yt3.ggpht.com/-V9ICVryURE0/AAAAAAAAAAI/AAAAAAAAAAA/T7lKPnoAaSw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCGUzzgmbOlqD-TpYmwEiC0A,1592920000000000.0
Supersquid 1776,FACT!!!,https://yt3.ggpht.com/-a80Ixz5bkaA/AAAAAAAAAAI/AAAAAAAAAAA/G7lJ8YXjN4g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_vfyv_NT39NuB_5l2gxBKQ,1592920000000000.0
wim van dam,jesus must work in las vegas,https://yt3.ggpht.com/-Dshti5qeOXw/AAAAAAAAAAI/AAAAAAAAAAA/eynEsoyMPzE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMFRwSYJinbV8o91RNxBZRA,1592920000000000.0
꧁Mama Cat꧂,Jokes going to be on these fools that think Bidden is going to do something for them if he is elected,https://yt3.ggpht.com/-LqwZ9szKwvs/AAAAAAAAAAI/AAAAAAAAAAA/XQr8YRmBbvo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCC7t3blYwxCK-WjSYv3skMg,1592920000000000.0
lostintechnicolor,Actually Seal Team 6 did.,https://yt3.ggpht.com/-hZZTeqR7apY/AAAAAAAAAAI/AAAAAAAAAAA/4a0Tjo4A-64/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCpLrlm8THMdSMeedXZnhTFw,1592920000000000.0
DNA Electronics,Nice CHris has a hardon for dictatorship and a police state! Utter cretin,https://yt3.ggpht.com/-lWnS8aOwsWk/AAAAAAAAAAI/AAAAAAAAAAA/XWMYS0nyMXU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCd0VetiR_xrosY7Xu_jitpQ,1592920000000000.0
Cinna Float,"@DNA Electronics. No, Trump is actually in cahoots with whoever is/are making these situations. Trump has betrayed the people by doing almost nothing at all in regards to Chaz.",https://yt3.ggpht.com/-V826Z1mRq-A/AAAAAAAAAAI/AAAAAAAAAAA/q6s7vy0Bah4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC55yLH16s332iZ9V7vZpKCA,1592920000000000.0
CHANNEL Q,skepticism*,https://yt3.ggpht.com/-jUuLaXCIWlY/AAAAAAAAAAI/AAAAAAAAAAA/ycy6iTRNYxg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCChOAwvkh959A1Nb0AhL26g,1592920000000000.0
CHANNEL Q,why is whitey so blm?,https://yt3.ggpht.com/-jUuLaXCIWlY/AAAAAAAAAAI/AAAAAAAAAAA/ycy6iTRNYxg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCChOAwvkh959A1Nb0AhL26g,1592920000000000.0
FaithwalkerTodd,"Black Lives Matter really are concerned with black lives, it’s their pro",https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592920000000000.0
Jikiri Private,ALM,https://yt3.ggpht.com/-gMflf465sBM/AAAAAAAAAAI/AAAAAAAAAAA/aJfkYGgBlUk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2FPcoYWTeOPRKbAcvCQrzg,1592920000000000.0
Tim Graham,everytime one of these walking turds opens its mouth it means they turn another voter off their message,https://yt3.ggpht.com/-Tp6b7sNtLYc/AAAAAAAAAAI/AAAAAAAAAAA/tWpC4MLGShs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCoqZXzNGGHr77vGD8BzWDdg,1592920000000000.0
Zsavage1,yes,https://yt3.ggpht.com/-wg4qR6B5YxI/AAAAAAAAAAI/AAAAAAAAAAA/SzQHLWXVJlw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCILvFy72agtBgU8F59gqvdQ,1592920000000000.0
hoffmanscup,revolution is here,https://yt3.ggpht.com/-Hn7CFN5sOBg/AAAAAAAAAAI/AAAAAAAAAAA/PRs0rqPx8IA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCzFMGhAMEQu-4qKoO9KppPA,1592920000000000.0
philonetic,"No, you're a naive and egotistical introvert",https://yt3.ggpht.com/-W45EIo8lxU8/AAAAAAAAAAI/AAAAAAAAAAA/g5xce6ikdpU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-ZIQ6UinBTocxQXlwnw8FA,1592920000000000.0
sure thing,dc can not have a terror zone,https://yt3.ggpht.com/-K2ZKJBgFXx8/AAAAAAAAAAI/AAAAAAAAAAA/8hindlMrYFk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1JNEx1yEBZwaBvHH2oF5AA,1592920000000000.0
Zsavage1,"President Donald Trump on Tuesday said he will issue an executive order regarding U.S. historical monuments, as the movement to remove statues and other memorials",https://yt3.ggpht.com/-wg4qR6B5YxI/AAAAAAAAAAI/AAAAAAAAAAA/SzQHLWXVJlw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCILvFy72agtBgU8F59gqvdQ,1592920000000000.0
Bill Hawkins,stop killing my black brothers it doesn't take 5 pigs to arrest 1 man!!!!!,https://yt3.ggpht.com/-ncmU-0T9tZY/AAAAAAAAAAI/AAAAAAAAAAA/B6cfnnydSHk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCSqt05PUUMCUIjOmd4kP9SQ,1592920000000000.0
- 13.UpNext -,Antifa rules,https://yt3.ggpht.com/-3g9s7zraGPE/AAAAAAAAAAI/AAAAAAAAAAA/E2UAAXmGNfo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwqR9I3f_dMErxr5sQDwdww,1592920000000000.0
philonetic,"actually SAD did, news just said seal team 6, there is no 6",https://yt3.ggpht.com/-W45EIo8lxU8/AAAAAAAAAAI/AAAAAAAAAAA/g5xce6ikdpU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-ZIQ6UinBTocxQXlwnw8FA,1592920000000000.0
lostintechnicolor,“Po-leese is here”,https://yt3.ggpht.com/-hZZTeqR7apY/AAAAAAAAAAI/AAAAAAAAAAA/4a0Tjo4A-64/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCpLrlm8THMdSMeedXZnhTFw,1592920000000000.0
kungfu2toe,check him for drugs,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
Olga Fortunato,What has BIDEN done for any black person???,https://yt3.ggpht.com/-BJhxNkLFBjw/AAAAAAAAAAI/AAAAAAAAAAA/GRXrt-Oyy9U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCF47VQle6P9sIluR-12nnDA,1592920000000000.0
Y0uEnj0yMyself,Always the smoothest brains that get the megaphone,https://yt3.ggpht.com/-Ex2Lkp2oHzs/AAAAAAAAAAI/AAAAAAAAAAA/w4ItEFfXTiM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbw188tSKcTRqAZ_33XNl-w,1592920000000000.0
28jcollins,"biden may not be the answer but if his presidency leads to the end of Trump, then there's at least one big perk to electing him. he will serve as the reset we all need.",https://yt3.ggpht.com/-fPkLQebFvLc/AAAAAAAAAAI/AAAAAAAAAAA/hKWfnQNR5sg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAkmd-qqMjL4AE1VbU8l6SQ,1592920000000000.0
natalie garner,Love Wins ❤,https://yt3.ggpht.com/-wU5XGswNUB0/AAAAAAAAAAI/AAAAAAAAAAA/s9bt_134OCQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCZg2mZXwU6PB3pxtwzzmeog,1592920000000000.0
philonetic,SAD is Special Activities Division,https://yt3.ggpht.com/-W45EIo8lxU8/AAAAAAAAAAI/AAAAAAAAAAA/g5xce6ikdpU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-ZIQ6UinBTocxQXlwnw8FA,1592920000000000.0
CHANNEL Q,troll team 6 is there.,https://yt3.ggpht.com/-jUuLaXCIWlY/AAAAAAAAAAI/AAAAAAAAAAA/ycy6iTRNYxg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCChOAwvkh959A1Nb0AhL26g,1592920000000000.0
꧁Mama Cat꧂,Exactly @Olga Fortunato nothing,https://yt3.ggpht.com/-LqwZ9szKwvs/AAAAAAAAAAI/AAAAAAAAAAA/XQr8YRmBbvo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCC7t3blYwxCK-WjSYv3skMg,1592920000000000.0
Brandon Max,Bring in the national guard,https://yt3.ggpht.com/-o6VneShiHbU/AAAAAAAAAAI/AAAAAAAAAAA/_QiGFuEL9PQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCJyxu3-WNz2WzljCT2XzZnQ,1592920000000000.0
FaithwalkerTodd,Fascism found in antifa is the strongest we’ve ever found in the United States of America,https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592920000000000.0
kungfu2toe,he said wabbit hole,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
MultiMicelle,MARXIST PROTESTERS= BLM,https://yt3.ggpht.com/-fID6sA_cHe0/AAAAAAAAAAI/AAAAAAAAAAA/UwOrsFDMrKQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChcN43kYsm_w9p9xJGEmWUQ,1592920000000000.0
Bella Bells,Has every black American traced their ancestry and found an ancestor that was a slave??,https://yt3.ggpht.com/-psA5l6DC9NY/AAAAAAAAAAI/AAAAAAAAAAA/bHxO7KfntuM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_coG4WwgCSmAQg-F1efN4w,1592920000000000.0
lostintechnicolor,Wow what an inspiring speech.,https://yt3.ggpht.com/-hZZTeqR7apY/AAAAAAAAAAI/AAAAAAAAAAA/4a0Tjo4A-64/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCpLrlm8THMdSMeedXZnhTFw,1592920000000000.0
Dutch Eve,"Both are terrible, Trump and Biden. But more Trump would not be a good idea for the US.",https://yt3.ggpht.com/-HWdJjFScRTo/AAAAAAAAAAI/AAAAAAAAAAA/_o3fKUpIkZ4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYrJLyppFhrUUQ4X36XY60Q,1592920000000000.0
Jansammie,"Obama takes credit for Osama Bin Laden. But, he did not kill him",https://yt3.ggpht.com/-qMmi23WIbk0/AAAAAAAAAAI/AAAAAAAAAAA/jDXmf-euAAY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEdX3Zvv8NwYqiNpIHBXnHw,1592920000000000.0
PlayaCoins,Guys. whats happening here?,https://yt3.ggpht.com/-fhb2K2ko29k/AAAAAAAAAAI/AAAAAAAAAAA/jR9EylzeloQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCpjM2riyOpL2K7cTNWiWI6A,1592920000000000.0
hoffmanscup,"all lives will matter once black lives matter, ALM is the chant we will use once we have world peace to maintain it, but the chant that we need now is BLM",https://yt3.ggpht.com/-Hn7CFN5sOBg/AAAAAAAAAAI/AAAAAAAAAAA/PRs0rqPx8IA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCzFMGhAMEQu-4qKoO9KppPA,1592920000000000.0
Eugene Rudman,crush their empty skulls,https://yt3.ggpht.com/-zv8wcAUN3Ks/AAAAAAAAAAI/AAAAAAAAAAA/reEwkPZTjAo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfUZtErVlKWUU6R7a4_b3qQ,1592920000000000.0
Isaac Bac,THIS IS GETTING VERY OLD AND EVIL MOVEMENT,https://yt3.ggpht.com/-yXUer633_kU/AAAAAAAAAAI/AAAAAAAAAAA/pYUPtbClEZY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbqx4f27bQ9RiDyo5M9H0sg,1592920000000000.0
Jikiri Private,10 years in fed prison for attacking a monument Think twice my friends,https://yt3.ggpht.com/-gMflf465sBM/AAAAAAAAAAI/AAAAAAAAAAA/aJfkYGgBlUk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2FPcoYWTeOPRKbAcvCQrzg,1592920000000000.0
wim van dam,their also now 100 milj new reporters,https://yt3.ggpht.com/-Dshti5qeOXw/AAAAAAAAAAI/AAAAAAAAAAA/eynEsoyMPzE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMFRwSYJinbV8o91RNxBZRA,1592920000000000.0
Claire,exit the matrix o,https://yt3.ggpht.com/-GMN42jNZUvE/AAAAAAAAAAI/AAAAAAAAAAA/DszhaGkdBxE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCx_6NHrcypz112YdKSGK3pw,1592920000000000.0
Pat Riley,The guy with megaphone is allergic to pepper spray.,https://yt3.ggpht.com/-gssLWFEh108/AAAAAAAAAAI/AAAAAAAAAAA/ig97wNCpo0Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCp1uKBp3FKhPwsK3nPvKRnQ,1592920000000000.0
FaithwalkerTodd,They should arrest him for inciting violence,https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592920000000000.0
꧁Mama Cat꧂,BLM = Demo party,https://yt3.ggpht.com/-LqwZ9szKwvs/AAAAAAAAAAI/AAAAAAAAAAA/XQr8YRmBbvo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCC7t3blYwxCK-WjSYv3skMg,1592920000000000.0
sure thing,blm is communist,https://yt3.ggpht.com/-K2ZKJBgFXx8/AAAAAAAAAAI/AAAAAAAAAAA/8hindlMrYFk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1JNEx1yEBZwaBvHH2oF5AA,1592920000000000.0
FaithwalkerTodd,"I really don’t like police brutality, but there are occasions",https://yt3.ggpht.com/-RP8xCC7zssc/AAAAAAAAAAI/AAAAAAAAAAA/v2a4aWEmFoA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2uOEqr9YpoYx78_6Ft866Q,1592920000000000.0
DNA Electronics,It was established on systemic racism which is making a surge with racist trump in power,https://yt3.ggpht.com/-lWnS8aOwsWk/AAAAAAAAAAI/AAAAAAAAAAA/XWMYS0nyMXU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCd0VetiR_xrosY7Xu_jitpQ,1592920000000000.0
PlayaCoins,just a protest?,https://yt3.ggpht.com/-fhb2K2ko29k/AAAAAAAAAAI/AAAAAAAAAAA/jR9EylzeloQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCpjM2riyOpL2K7cTNWiWI6A,1592920000000000.0
Olga Fortunato,GET THESE PEOPLE OUT OF THIS COUNTRY THEY NEED A GOOD SMACK DOWN NOW!,https://yt3.ggpht.com/-BJhxNkLFBjw/AAAAAAAAAAI/AAAAAAAAAAA/GRXrt-Oyy9U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCF47VQle6P9sIluR-12nnDA,1592920000000000.0
kungfu2toe,wtf are vthey doing?,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592920000000000.0
Tim Graham,"at least there was only one peaceful shooting in CHAZ/CHOP/CHOAD today, only one person sent to hospital due to non violent gunshot wound",https://yt3.ggpht.com/-Tp6b7sNtLYc/AAAAAAAAAAI/AAAAAAAAAAA/tWpC4MLGShs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCoqZXzNGGHr77vGD8BzWDdg,1592920000000000.0
Jansammie,What did that statue do to anyone?,https://yt3.ggpht.com/-qMmi23WIbk0/AAAAAAAAAAI/AAAAAAAAAAA/jDXmf-euAAY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEdX3Zvv8NwYqiNpIHBXnHw,1592920000000000.0
The Dark Prince,Just take the thing down !!,https://yt3.ggpht.com/-3ulJlTxIkMM/AAAAAAAAAAI/AAAAAAAAAAA/4TMDnJA_unA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCy07yIiBbgV_LS73MPwS3dQ,1592920000000000.0
